type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,5920,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110908799,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,13,-8,51,-29,49,-28,53,-30,58,-24,58,-9,59,-7,60,-19,59,-27,55,-32,52,-27,58,-16,64,-22,60,-29,59,-16,63,-11,53,-24,39,-26,38,-19,38,-23,41,-12,47,5,45,-1,40,-14,37,-30,41,-34,44,-31,28,-18,67,-36,64,-35,64,-41,58,-34,51,-16,53,-12,51,-16,45,-15,42,-10,41,-6,45,-7,47,-6,47,-5,49,-6,51,-11,52,-12,48,-6,43,-6,39,-3,35,10,39,14,43,7,41,7,34,15,23,20,15,23,3,6,0,0,0,0,0,0,0,0,-1,-1,6,1,50,9,52,4,56,-4,64,-12,61,-21,59,-18,61,-15,62,-12,54,-9,52,-5,53,-6,52,-12,53,-14,53,-12,51,-12,55,-15,60,-17,59,-12,59,-6,60,-13,52,-16,40,-8,35,-8,36,-2,39,9,44,7,47,2,47,-7,46,-15,50,-20,62,-14,49,-18,41,-18,41,-22,43,-15,43,4,46,6,48,-4,47,-4,43,-3,40,0,42,4,43,6,46,8,50,10,49,7,47,2,44,4,39,8,36,7,33,10,32,17,29,22,26,21,23,20,17,18,14,16,3,3,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,5,2,19,6,20,-1,27,-2,29,2,19,5,12,8,13,10,18,12,23,14,29,13,32,17,34,26,37,28,35,30,27,32,25,31,27,28,24,27,19,31,17,32,17,34,21,39,22,39,23,43,26,51,23,49,16,42,7,46,11,48,13,51,15,51,15,50,15,51,17,49,19,49,28,49,41,44,45,44,35,45,23,47,19,52,28,55,36,58,32,56,28,54,29,54,28,51,24,51,21,56,21,57,25,57,26,58,21,58,15,59,24,68,19,69,0,57,-2,6]"
CSI_DATA,5921,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110919799,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-13,-13,-49,-47,-49,-34,-54,-31,-53,-41,-52,-41,-57,-36,-59,-27,-53,-19,-45,-16,-50,-14,-66,-10,-74,-5,-71,-11,-60,-18,-53,-14,-57,-14,-53,-16,-45,-5,-47,11,-52,8,-56,1,-49,2,-35,9,-36,25,-47,28,-50,15,-23,16,-46,47,-48,30,-38,29,-35,36,-35,41,-33,49,-36,50,-37,38,-36,32,-30,32,-27,30,-30,26,-24,26,-12,22,-21,24,-34,43,-32,51,-25,40,-18,27,-15,22,-12,31,-11,28,-16,13,-23,15,-25,17,-25,9,-7,1,0,0,0,0,0,0,0,0,-1,-1,0,-8,-4,-61,-16,-64,-22,-57,-21,-48,-32,-46,-30,-43,-32,-43,-33,-46,-31,-47,-35,-49,-43,-44,-42,-34,-37,-31,-36,-32,-41,-35,-48,-35,-43,-34,-34,-33,-37,-29,-43,-25,-39,-26,-33,-26,-34,-19,-35,-20,-32,-22,-31,-17,-34,-12,-36,-7,-36,-4,-39,-4,-35,-32,-35,0,-41,-3,-46,5,-43,11,-32,8,-32,7,-41,5,-40,1,-37,0,-31,-1,-24,-3,-22,-1,-26,3,-30,5,-33,7,-35,10,-32,12,-26,9,-23,3,-23,-4,-21,-2,-18,1,-15,-2,-14,-7,-12,-11,-7,-10,-2,-2,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,4,-2,14,-5,10,-2,8,2,12,9,14,10,15,9,19,6,20,0,17,1,16,11,21,21,27,20,29,15,28,15,29,18,32,28,27,33,26,25,31,19,31,18,32,18,38,18,39,22,30,29,27,35,38,32,43,26,40,33,44,34,52,31,54,28,55,19,52,8,48,10,50,21,51,19,51,4,55,-4,61,-2,68,1,75,1,71,2,62,3,63,2,66,-2,61,-7,59,-12,67,-17,69,-20,63,-20,59,-18,60,-16,58,-18,50,-6,53,-12,62,-21,69,-26,8,-4]"
CSI_DATA,5923,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110941799,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-13,9,-47,37,-37,40,-38,43,-49,38,-54,36,-53,45,-47,55,-38,55,-30,45,-28,42,-33,51,-30,63,-31,60,-34,47,-32,44,-31,44,-29,35,-20,37,-10,47,-19,50,-31,49,-25,46,-12,41,0,49,-2,55,-9,45,3,26,12,67,4,65,14,61,16,59,11,55,15,58,14,58,6,50,1,49,5,48,5,44,-6,44,-3,40,9,31,9,37,8,51,7,53,5,44,5,34,6,33,8,38,11,30,7,19,-2,25,-10,29,-21,28,-7,7,0,0,0,0,0,0,0,0,-1,-1,-7,-3,-58,-20,-66,-10,-64,-1,-53,7,-48,24,-49,24,-51,24,-55,20,-55,14,-56,17,-54,27,-48,29,-44,26,-43,23,-46,25,-48,32,-44,31,-42,24,-43,24,-41,30,-37,24,-32,15,-26,18,-27,19,-31,13,-32,17,-32,25,-28,28,-23,30,-20,33,-37,20,-16,27,-22,30,-19,39,-15,39,-12,26,-15,26,-21,32,-20,27,-14,27,-11,27,-10,23,-14,20,-19,20,-21,22,-19,27,-18,31,-17,26,-16,19,-17,17,-20,16,-19,14,-15,10,-14,8,-14,7,-9,1,-4,-3,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-2,-2,-5,-4,-13,-13,-10,-12,-7,-13,-3,-17,0,-18,3,-17,1,-18,-6,-19,-5,-21,-2,-25,2,-31,2,-35,1,-36,0,-37,4,-38,10,-39,15,-38,12,-36,10,-36,8,-37,8,-42,8,-46,10,-46,12,-45,15,-48,16,-52,17,-51,20,-52,21,-54,19,-61,13,-64,7,-60,5,-55,6,-49,3,-50,-2,-50,-10,-53,-14,-58,-14,-64,-12,-69,-10,-73,-7,-69,-6,-67,-5,-66,-6,-63,-8,-59,-13,-60,-17,-63,-20,-63,-20,-60,-18,-61,-16,-61,-19,-61,-9,-61,-11,-63,-12,-65,-9,-68,-2,-13]"
CSI_DATA,5924,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110952798,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-1,17,-2,71,6,71,10,73,6,73,11,66,13,62,13,57,14,54,13,58,18,62,27,58,32,53,31,58,24,65,18,61,34,58,44,58,33,47,30,35,29,36,27,42,26,42,29,29,45,12,49,18,43,37,26,11,58,5,46,21,41,27,41,19,46,19,55,17,61,9,62,15,58,17,52,13,43,18,29,20,25,20,34,29,42,24,55,4,59,-1,48,13,42,20,35,14,34,5,35,13,32,26,32,16,19,9,3,16,-1,4,0,0,0,0,0,0,0,0,-1,-1,-2,5,-10,47,-9,57,-12,61,-23,55,-18,62,-14,62,-10,62,-7,61,-2,57,1,55,6,51,9,49,3,50,3,51,13,55,17,60,8,65,3,63,9,55,16,53,15,56,12,50,16,42,18,42,16,42,13,37,19,35,27,38,26,42,27,43,21,48,36,23,33,23,29,22,28,21,30,25,37,26,40,24,39,27,39,26,34,26,24,31,16,27,20,19,30,17,33,19,41,21,45,20,35,17,25,22,23,27,26,26,22,24,11,23,5,22,4,23,8,23,2,5,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-5,-1,-19,-6,-17,-12,-8,-19,-7,-20,-17,-14,-21,-12,-20,-13,-16,-15,-5,-16,0,-24,-5,-36,-11,-33,-13,-30,-15,-30,-13,-27,-6,-38,-5,-49,-10,-40,-12,-35,-13,-34,-16,-31,-16,-32,-11,-37,-4,-47,-4,-53,-12,-47,-18,-48,-13,-47,-15,-51,-25,-48,-31,-42,-26,-45,-21,-47,-30,-45,-36,-48,-31,-50,-33,-46,-40,-42,-45,-40,-49,-37,-50,-36,-47,-41,-47,-50,-54,-46,-58,-34,-54,-27,-55,-26,-61,-23,-61,-21,-58,-24,-61,-26,-62,-26,-58,-24,-39,-33,-47,-42,-58,-42,-68,-22,-10,-2]"
CSI_DATA,5925,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110963798,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,6,13,23,51,24,46,25,49,17,57,5,61,6,64,17,66,25,61,29,54,25,51,15,58,23,64,29,61,17,59,13,62,21,52,18,39,11,39,18,39,10,43,-4,49,0,46,13,40,28,40,31,44,26,41,17,25,38,65,37,62,46,60,38,55,21,50,22,53,25,49,19,42,13,44,12,46,10,45,3,45,3,44,9,44,13,48,13,50,7,46,5,40,4,35,-4,32,-9,36,-2,37,3,34,-7,32,-18,26,-26,18,-8,4,0,0,0,0,0,0,0,0,-1,-1,-4,5,-30,48,-26,52,-19,58,-14,63,5,60,3,60,2,61,-2,60,-6,55,-9,56,-7,59,-2,55,1,54,0,51,0,50,5,55,6,58,2,55,-3,55,-1,57,0,50,-6,39,-3,36,-9,36,-21,37,-19,40,-13,43,-5,44,3,43,7,44,-9,53,5,45,6,40,12,43,8,42,-7,36,-10,42,-5,47,-5,42,-4,39,-5,38,-8,37,-10,36,-13,39,-16,43,-13,43,-7,42,-8,37,-12,30,-13,28,-16,27,-24,24,-26,19,-23,16,-20,18,-17,14,-17,9,-5,2,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-4,5,-11,18,-3,17,-3,21,-11,21,-15,14,-14,10,-14,12,-17,17,-20,21,-19,24,-23,25,-33,25,-36,28,-35,26,-38,18,-40,16,-35,18,-32,16,-34,11,-34,4,-37,2,-44,7,-45,11,-47,12,-53,15,-53,17,-46,10,-49,0,-51,-1,-55,1,-56,4,-57,4,-56,4,-52,3,-52,5,-53,15,-51,30,-53,33,-54,24,-57,12,-62,8,-64,15,-64,21,-62,16,-61,12,-62,15,-60,16,-60,14,-62,11,-59,11,-60,13,-63,11,-64,7,-67,-6,-73,6,-73,4,-63,-14,-8,-3]"
CSI_DATA,5926,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110974798,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,15,-12,56,-46,42,-48,36,-55,44,-57,42,-56,36,-54,29,-51,23,-46,25,-44,24,-53,17,-67,9,-73,16,-71,27,-63,24,-55,18,-60,16,-61,8,-50,-1,-46,3,-49,8,-54,10,-50,2,-38,-21,-39,-28,-49,-14,-52,-14,-24,-38,-45,-17,-45,-12,-43,-23,-39,-32,-40,-40,-40,-41,-40,-34,-44,-30,-44,-31,-37,-26,-37,-18,-35,-14,-28,-11,-25,-17,-35,-41,-43,-48,-39,-34,-32,-21,-29,-18,-24,-27,-19,-22,-25,-8,-32,-12,-30,-12,-24,-3,-23,0,-7,0,0,0,0,0,0,0,0,-1,-1,6,-3,54,-20,57,-32,55,-36,49,-27,49,-35,45,-37,43,-39,44,-40,43,-41,41,-45,33,-51,27,-49,28,-43,31,-43,29,-53,25,-59,29,-54,33,-47,25,-48,17,-52,19,-48,20,-40,16,-40,19,-44,23,-43,17,-41,7,-41,0,-42,-1,-41,0,-40,11,-40,-12,-41,-10,-44,-15,-43,-19,-42,-14,-41,-13,-44,-13,-48,-11,-46,-11,-42,-9,-41,-3,-38,-4,-31,-12,-30,-19,-33,-19,-36,-18,-42,-18,-42,-18,-34,-12,-32,-3,-36,-5,-37,-6,-28,1,-20,6,-23,11,-27,13,-24,2,-6,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,2,4,7,18,0,15,-7,11,-10,12,-6,15,-6,17,-5,22,-1,22,-2,15,-13,13,-25,21,-21,24,-15,22,-12,24,-11,28,-27,32,-39,30,-30,28,-20,32,-16,31,-12,30,-15,35,-20,37,-29,30,-34,27,-29,36,-25,44,-30,43,-33,47,-27,55,-22,57,-18,53,-12,48,-8,46,-16,52,-21,55,-10,54,-1,56,4,60,8,63,8,66,1,63,-4,62,2,66,11,66,14,59,17,57,24,62,26,63,22,59,20,57,22,60,25,58,10,47,14,51,23,58,30,62,3,8]"
CSI_DATA,5928,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,110996797,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-10,-14,-39,-49,-42,-40,-47,-40,-42,-49,-38,-56,-44,-57,-53,-50,-54,-39,-47,-32,-44,-31,-52,-36,-62,-34,-58,-34,-45,-36,-44,-36,-44,-35,-34,-34,-37,-27,-48,-17,-49,-24,-48,-35,-44,-28,-39,-15,-45,-4,-51,-6,-45,-13,-28,0,-71,6,-65,-2,-62,8,-60,11,-55,6,-59,8,-60,2,-48,-6,-44,-9,-45,-5,-42,-4,-40,-12,-37,-6,-29,8,-36,5,-53,0,-54,-1,-43,1,-32,2,-29,-1,-38,0,-31,4,-17,2,-21,-11,-27,-22,-26,-31,-7,-9,0,0,0,0,0,0,0,0,-1,-1,1,-7,9,-58,2,-65,-5,-62,-10,-51,-24,-49,-25,-50,-25,-52,-22,-55,-16,-56,-18,-59,-27,-56,-29,-49,-27,-44,-25,-43,-26,-46,-31,-48,-29,-45,-22,-42,-24,-43,-29,-44,-23,-40,-15,-36,-20,-30,-21,-32,-15,-34,-18,-32,-23,-32,-27,-29,-31,-25,-34,-24,-17,-39,-29,-19,-31,-26,-40,-23,-40,-17,-27,-15,-29,-19,-36,-26,-29,-26,-25,-20,-25,-17,-20,-14,-18,-15,-20,-20,-22,-22,-27,-21,-32,-19,-27,-18,-19,-15,-16,-17,-14,-21,-14,-21,-11,-17,-8,-16,-6,-16,0,-13,4,-8,1,-2,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,0,-2,2,-7,9,-18,9,-14,10,-11,15,-7,17,-4,17,-2,16,-4,15,-10,16,-10,20,-8,28,-5,33,-6,34,-7,35,-8,35,-4,37,2,36,7,34,5,34,5,34,4,40,3,45,3,45,6,45,8,47,10,49,10,48,15,51,15,54,15,60,12,63,6,60,0,53,-2,47,-2,47,-3,47,-8,50,-16,56,-21,62,-20,67,-18,71,-17,66,-13,64,-10,63,-9,63,-10,59,-12,60,-18,63,-23,62,-25,58,-23,59,-21,58,-19,59,-22,60,-10,62,-14,66,-16,69,-15,12,-4]"
CSI_DATA,5929,1a:00:00:00:00:00,-5,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111007797,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-18,1,-69,10,-66,22,-69,27,-70,20,-61,20,-57,20,-53,22,-51,23,-56,19,-59,24,-57,35,-52,40,-56,39,-61,32,-55,28,-52,42,-50,51,-40,39,-32,34,-37,32,-43,29,-43,28,-28,33,-10,49,-15,52,-35,45,-10,27,-4,58,-24,45,-31,40,-22,39,-21,43,-17,54,-11,59,-19,61,-24,59,-21,54,-25,45,-25,32,-25,29,-31,37,-27,46,-11,61,-8,63,-18,49,-24,41,-22,36,-15,39,-22,39,-31,33,-20,33,-12,23,-14,7,-4,0,0,0,0,0,0,0,0,0,-1,-1,-7,-1,-54,-2,-61,4,-64,8,-58,-2,-64,-1,-63,4,-64,8,-64,8,-58,11,-55,13,-53,17,-50,20,-52,13,-53,12,-52,24,-56,30,-64,21,-63,14,-53,18,-49,27,-51,27,-47,22,-41,24,-43,26,-44,23,-39,22,-32,30,-34,37,-39,35,-39,33,-40,29,-18,40,-19,39,-17,37,-18,36,-26,36,-26,43,-24,46,-28,45,-29,44,-28,41,-31,34,-29,25,-22,26,-15,33,-15,36,-19,44,-19,49,-19,38,-23,30,-28,32,-28,36,-25,29,-25,17,-27,14,-28,14,-24,16,-5,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-2,-2,0,-7,5,-21,9,-20,14,-16,14,-17,9,-22,5,-26,1,-26,3,-23,12,-14,22,-13,30,-17,29,-22,24,-24,25,-25,28,-24,35,-25,40,-25,35,-24,30,-24,24,-27,21,-29,26,-28,33,-22,41,-21,44,-24,39,-26,51,-23,40,-31,38,-37,35,-39,33,-40,30,-41,33,-41,31,-43,31,-45,32,-46,33,-49,26,-51,19,-52,16,-54,19,-56,24,-58,25,-62,23,-61,16,-62,9,-62,2,-64,3,-62,4,-62,6,-65,5,-66,7,-62,9,-60,27,-52,24,-55,16,-62,5,-70,1,-14]"
CSI_DATA,5931,1a:00:00:00:00:00,-5,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111029796,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,12,14,47,55,51,42,57,36,57,41,57,37,54,31,49,26,46,20,46,21,54,21,66,15,68,9,68,14,64,21,55,18,62,8,64,3,49,-2,41,-9,44,-2,48,2,47,3,38,-4,36,-28,46,-34,55,-20,24,-18,39,-46,42,-25,38,-19,32,-27,34,-36,32,-46,30,-49,37,-44,41,-41,36,-41,36,-34,34,-23,28,-19,29,-21,32,-30,29,-54,26,-59,28,-41,29,-29,23,-25,14,-30,20,-29,32,-21,30,-23,23,-17,24,-5,6,-1,0,0,0,0,0,0,0,0,1,1,8,4,49,26,51,28,52,31,50,33,46,41,46,36,48,34,51,33,52,27,53,22,52,16,49,14,47,15,54,16,61,14,63,14,62,16,60,15,55,12,54,9,53,4,47,2,45,0,46,1,44,0,44,-2,44,-6,43,-14,46,-18,49,-17,48,-16,36,-32,34,-27,31,-25,30,-30,33,-32,33,-33,34,-33,38,-30,41,-30,39,-28,35,-22,29,-18,23,-22,21,-30,24,-35,25,-41,26,-40,27,-33,30,-26,28,-21,26,-22,28,-18,29,-11,28,-9,30,-7,30,-6,10,-2,2,0,-2,-1,-2,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,1,-6,2,-17,2,-16,-2,-11,-5,-11,-6,-14,-3,-20,0,-22,2,-21,0,-15,-6,-15,-14,-22,-21,-29,-18,-29,-12,-33,-12,-31,-15,-31,-20,-32,-24,-32,-20,-32,-16,-32,-11,-34,-8,-33,-13,-30,-21,-30,-28,-37,-30,-40,-27,-54,-20,-47,-23,-51,-19,-52,-12,-52,-6,-48,-2,-48,-5,-47,-5,-48,-4,-48,-6,-54,-3,-57,6,-56,15,-57,19,-59,19,-59,14,-60,12,-61,13,-60,19,-53,25,-50,33,-51,33,-51,32,-54,33,-56,35,-56,34,-55,36,-46,33,-44,37,-42,44,-41,54,-9,11]"
CSI_DATA,5932,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111040796,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-2,13,-6,53,-7,54,-6,60,-11,62,-20,55,-21,56,-14,61,-9,63,-5,64,-9,59,-20,60,-11,71,1,70,-8,61,-16,63,-4,59,1,47,-6,44,1,46,-9,44,-24,40,-18,38,-7,42,9,49,11,55,7,54,5,31,8,71,9,71,18,73,10,64,-3,52,-2,52,2,48,3,41,0,39,-5,40,-8,43,-11,45,-11,46,-8,48,-2,50,3,52,0,47,-2,41,-5,36,-13,30,-17,31,-15,33,-14,33,-19,28,-22,17,-27,8,-8,1,0,0,0,0,0,0,0,0,-1,-1,-4,4,-34,40,-34,46,-27,55,-23,63,-16,62,-19,63,-20,64,-21,60,-22,50,-25,47,-25,51,-20,52,-19,56,-21,54,-17,49,-13,54,-12,59,-16,55,-23,53,-18,57,-13,53,-17,41,-12,38,-16,36,-29,34,-28,39,-23,44,-15,47,-9,48,-6,49,-16,50,-5,44,-1,41,3,45,-4,45,-20,38,-22,43,-14,48,-13,46,-13,41,-13,38,-15,36,-17,36,-19,39,-22,42,-19,44,-12,45,-13,41,-18,33,-19,29,-19,29,-23,25,-27,19,-29,17,-26,18,-19,12,-16,6,-5,1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6,0,-16,4,-11,10,-17,14,-24,11,-22,4,-17,1,-18,1,-26,3,-32,5,-31,6,-32,4,-38,1,-43,4,-43,3,-39,-7,-39,-10,-40,-3,-37,-3,-35,-9,-31,-14,-34,-15,-43,-15,-43,-13,-44,-14,-51,-16,-50,-15,-44,-10,-38,-25,-42,-27,-47,-28,-49,-27,-50,-26,-51,-25,-52,-22,-54,-18,-58,-9,-63,2,-63,3,-55,-4,-53,-14,-56,-20,-64,-14,-70,-7,-66,-10,-62,-14,-64,-13,-63,-10,-61,-11,-62,-14,-61,-15,-61,-13,-63,-15,-64,-19,-64,-23,-70,-15,-72,-17,-63,-27,-8,-4]"
CSI_DATA,5933,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111051960,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,5,13,19,51,19,49,22,55,16,61,3,60,1,61,12,62,22,62,26,61,20,58,10,63,21,67,29,63,17,62,11,65,21,54,20,40,11,40,15,39,6,42,-8,46,-2,44,12,40,28,38,29,44,26,46,16,28,33,67,34,64,43,62,33,56,14,50,16,51,20,45,16,37,12,40,9,41,5,43,-1,43,-1,43,4,47,12,48,17,48,11,44,6,39,3,35,-4,31,-10,34,-5,36,-1,36,-10,31,-20,20,-26,13,-8,2,0,0,0,0,0,0,0,0,-1,-1,-2,6,-16,50,-12,56,-1,60,5,65,13,62,11,62,9,64,5,62,-2,54,-5,53,-2,55,4,53,7,55,4,55,3,52,8,56,10,60,5,60,0,59,7,60,8,53,-2,41,1,35,-3,37,-14,41,-12,45,-7,48,1,49,7,48,11,47,-1,53,8,46,10,41,15,41,9,41,-7,39,-7,43,3,46,2,44,0,41,-1,38,-4,38,-8,38,-11,41,-12,44,-8,44,-2,45,-3,39,-8,31,-12,28,-13,28,-17,27,-21,22,-23,21,-21,21,-17,13,-16,7,-5,1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-5,4,-12,14,-5,13,-4,20,-10,23,-14,17,-11,10,-11,10,-14,16,-17,20,-17,23,-21,25,-30,26,-33,30,-34,28,-35,19,-35,16,-31,20,-29,17,-31,10,-30,5,-35,6,-42,12,-43,15,-47,14,-54,16,-54,17,-48,18,-48,3,-51,4,-55,4,-55,5,-55,6,-55,7,-51,8,-52,11,-54,21,-52,35,-52,37,-51,28,-55,15,-60,9,-62,18,-64,27,-61,22,-59,18,-61,20,-57,20,-56,17,-59,15,-60,15,-63,18,-66,15,-65,11,-67,6,-71,18,-72,16,-65,-1,-8,-2]"
CSI_DATA,5934,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111062795,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,12,-9,46,-32,45,-32,48,-34,55,-26,59,-13,61,-14,61,-26,58,-34,52,-37,47,-32,54,-22,61,-31,57,-35,56,-22,61,-18,51,-28,36,-26,36,-22,36,-29,42,-20,50,-3,46,-8,39,-20,35,-34,38,-36,39,-33,25,-20,62,-42,60,-42,59,-50,53,-42,47,-25,51,-25,50,-28,43,-21,44,-14,44,-12,44,-13,46,-11,45,-10,43,-14,46,-18,51,-19,48,-13,41,-11,36,-9,36,2,41,5,40,-3,37,-5,35,5,28,14,21,21,4,6,0,0,0,0,0,0,0,0,-1,-1,6,2,52,14,54,7,57,-1,62,-8,58,-22,59,-20,61,-18,61,-15,55,-10,55,-6,56,-8,52,-14,52,-18,52,-16,50,-15,54,-20,58,-22,57,-16,57,-10,58,-16,51,-18,39,-9,34,-9,38,-2,42,8,44,5,47,-1,46,-8,43,-16,45,-22,57,-14,46,-19,41,-20,41,-25,41,-19,40,-2,45,0,48,-8,45,-8,41,-6,41,-4,41,-1,41,2,45,4,50,4,49,0,46,-4,41,0,36,4,34,4,33,7,32,16,29,20,26,17,24,16,19,16,14,16,3,4,-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,5,3,20,8,20,0,25,-2,25,3,18,8,12,10,13,10,18,12,24,13,29,12,30,18,32,27,35,30,33,31,26,34,24,34,24,30,21,28,17,31,12,32,12,35,19,40,21,40,22,43,25,49,23,48,14,43,8,49,10,50,13,53,15,52,16,51,16,51,16,47,15,48,26,48,41,43,45,44,35,47,23,51,18,56,27,58,35,58,30,56,26,55,28,55,29,52,26,53,24,58,25,56,27,56,26,59,22,60,17,62,28,67,23,68,1,58,-2,6]"
CSI_DATA,5936,1a:00:00:00:00:00,-6,11,1,0,1,1,1,0,0,0,0,-96,0,11,2,111084795,0,47,1,384,1,"[47,-16,2,0,0,0,0,0,0,0,-5,-15,-18,-56,-17,-55,-19,-59,-11,-64,1,-63,-1,-64,-15,-66,-22,-62,-26,-55,-23,-51,-14,-59,-19,-68,-22,-65,-12,-60,-10,-62,-15,-51,-12,-37,-11,-37,-22,-38,-14,-43,0,-49,-5,-42,-15,-38,-27,-42,-31,-46,-27,-42,-18,-23,-41,-55,-45,-55,-55,-52,-48,-49,-30,-45,-27,-47,-26,-45,-20,-40,-16,-44,-17,-46,-17,-45,-12,-50,-11,-49,-18,-40,-22,-40,-24,-46,-19,-47,-17,-42,-14,-37,-2,-37,-2,-41,-10,-37,-12,-32,0,-37,12,-38,18,-34,5,-9,0,0,0,0,0,0,0,0,-1,-1,5,-6,40,-43,34,-50,29,-55,23,-57,4,-59,7,-60,8,-61,11,-61,15,-55,18,-56,14,-59,8,-56,5,-55,6,-51,6,-49,3,-55,0,-55,3,-51,8,-52,6,-55,6,-49,11,-38,7,-35,11,-34,21,-31,18,-32,13,-38,5,-42,-3,-43,-8,-45,12,-53,-4,-43,-6,-41,-13,-44,-11,-40,1,-31,7,-36,7,-44,5,-40,1,-37,2,-36,3,-34,3,-33,7,-35,14,-38,12,-40,4,-39,5,-32,10,-26,13,-28,15,-29,21,-25,22,-21,17,-19,15,-19,15,-13,13,-9,2,-3,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-5,15,-18,5,-20,7,-23,18,-16,22,-7,16,-6,14,-10,21,-15,26,-20,27,-22,32,-16,42,-13,45,-18,42,-16,43,-7,44,-1,39,-1,34,-2,35,-2,33,2,37,7,47,6,49,5,46,7,48,7,47,8,42,15,46,21,48,22,54,20,56,16,57,12,56,8,51,6,50,7,53,-1,55,-14,58,-17,60,-8,62,2,65,6,66,-1,66,-6,62,-1,58,3,59,3,60,1,63,0,63,0,60,-2,61,-4,65,-1,65,5,62,18,64,4,65,5,59,22,6,3]"
